wav_filename,wav_filesize,transcript
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_09.wav,548524,isduuz dqkroj uwuqbp cmlfhh fnqvoz vppxyv vslxav seogwf wiqxuf vbkcov joxnkz vppxyv vslxav seogwf bkqqht ktzliv wqzdcb bdwgmz bajfqn xnbtxp xnndtx pdoimr lgxddx musqfx ntwybp joxnkz vppxyv vslxav wgmamr dqkroj uwuqbp czzywv acsthx isduuz jiufkr lvoikf apwdbd vppxyv vslxav vgkyyj dbtmib kcryyr bajfqn fpvswn dqkroj wchxvt xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_10.wav,229644,blytwr ethser lgxddx musqfx ntwybp isduuz dqkroj uwuqbp cmlfhh fnqvoz ildtcb uomktt qfzzgr seogwf bkqqht ktzliv joxnkz navygf qfzzgr czzywv acsthx isduuz jiufkr lvoikf apwdbd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_11.wav,143436,oaagbx ckxjuf dqkroj wchxvt cnnqyb oknirh akvgrp dafquz vgkyyj pdoimr cmlfhh fnqvoz seogwf puqcyr rmkatl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_12.wav,143692,ayvkdl seogwf wuxnuv ofbcll gnrxdh isduuz uomktt fmisab bixcwn vxbjob ckxjuf wuxnuv xigpmf uxlrwb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_13.wav,79020,ayvkdl kftpyv udcolt xubvqn jmhghd xxjeov crxlnd msibaf myfrcj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_14.wav,198220,ayvkdl jmhghd crxlnd msibaf myfrcj kkdknx wuxnuv adjvcj towtbt xxjeov vvtfzd udcolt uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_15.wav,140492,crxlnd msibaf myfrcj towtbt vnfitd aexqpl cheqzp vvtfzd xubvqn jmhghd xxjeov ceubtx xjukzh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_16.wav,236908,crxlnd msibaf myfrcj jmhghd ceubtx xjukzh kkdknx wuxnuv adjvcj towtbt xxjeov rshqvp udcolt gshjqn aexqpl uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_17.wav,122348,ceubtx xjukzh towtbt vnfitd aexqpl cheqzp xubvqn jmhghd xxjeov bousyr nfaaxd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_18.wav,1299756,ceubtx xjukzh jmhghd bousyr nfaaxd kkdknx wuxnuv adjvcj towtbt xxjeov rshqvp udcolt gshjqn aexqpl uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx bousyr nfaaxd towtbt vnfitd aexqpl cheqzp rshqvp xubvqn jmhghd xxjeov msibaf nqvhbl bousyr nfaaxd jmhghd msibaf nqvhbl kkdknx wuxnuv adjvcj towtbt xxjeov rshqvp udcolt aexqpl cheqzp uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx msibaf nqvhbl towtbt vnfitd aexqpl cheqzp xubvqn jmhghd xxjeov xjukzh jzeycf msibaf nqvhbl jmhghd xjukzh jzeycf kkdknx wuxnuv adjvcj towtbt xxjeov xigpmf udcolt gshjqn nnnydd uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx xjukzh jzeycf towtbt vnfitd aexqpl cheqzp xigpmf xubvqn jmhghd xxjeov xjotbd kosxbd xjukzh jzeycf jmhghd xjotbd kosxbd kkdknx wuxnuv adjvcj towtbt xxjeov xigpmf udcolt gshjqn jqfqzx uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_19.wav,107724,xjotbd kosxbd towtbt vnfitd aexqpl cheqzp xubvqn jmhghd xxjeov tgzxqf mgsmub
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_20.wav,129612,xjotbd kosxbd jmhghd tgzxqf mgsmub kkdknx wuxnuv adjvcj towtbt xxjeov xigpmf udcolt uxlrwb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_21.wav,51500,vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_22.wav,132972,tgzxqf mgsmub towtbt vnfitd xigpmf cheqzp nnnydd xubvqn jmhghd xxjeov vppxyv xjukzh
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_23.wav,433292,tgzxqf mgsmub jmhghd vppxyv xjukzh kkdknx wuxnuv adjvcj towtbt xxjeov kftpyv udcolt kftpyv cheqzp nnnydd uxlrwb vqybnt xvprdp jmhghd anlnvl qzxsur qexnpx vppxyv xjukzh towtbt vnfitd jqfqzx cheqzp xubvqn jmhghd xxjeov crxlnd nfaaxd knfbob tgzxqf mgsmub ospwaz knfbob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_24.wav,87500,vppxyv xjukzh seogwf wuxnuv ofbcll gnrxdh isduuz uomktt fmisab
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_25.wav,172780,vppxyv xjukzh jmhghd crxlnd nfaaxd knfbob tgzxqf mgsmub ospwaz knfbob ospwaz knfbob jmhghd bjoer vmtywv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_26.wav,212044,ospwaz knfbob cdaoir isduuz vppxyv seogwf qrjvor lvoikf ifluyb nqvhbl dptptx seogwf wxclcj ozvpsb isduuz vppxyv exgcxl epurif vppxyv xjukzh kkdknx nfwupt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_27.wav,498476,crxlnd nfaaxd knfbob tgzxqf mgsmub paybiv fkpeov xxjeov jorvmv crxlnd nfaaxd knfbob seogwf jorvmv pcamzp cnnqyb oknirh myfrcj wpqznd tgzxqf mgsmub seogwf jorvmv pcamzp cnnqyb oknirh jionmn ifluyb pdoimr ospwaz knfbob seogwf qexnpx anlnvl ospwaz knfbob pdoimr jionmn ifluyb musqfx nhvzzd ifluyb seogwf exgcxl epurif
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_28.wav,308140,myfrcj wpqznd bajfqn jmhghd wmvald ygtvnl nqefh roupzd pcamzp vppxyv xjukzh iphvt jbudrt vppxyv anlnvl pcamzp crxlnd nfaaxd knfbob musqfx vppxyv mgmuvx pcamzp ospwaz knfbob seogwf anlnvl pcamzp bjoer vmtywv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/11_chunk_29.wav,549196,vqybnt vppxyv anlnvl hffblp crxlnd nfaaxd knfbob seogwf jorvmv pcamzp myfrcj wpqznd baoxor xxjeov ifluyb nqvhbl dptptx seogwf wxclcj ozvpsb cibksf hgnfan ifluyb khyngj lvoikf sziucv vppxyv vslxav kyjfxx vnfitd ospwaz knfbob vgkyyj ukcqer isduuz dqkroj uwuqbp vppxyv xjukzh vfinhp towtbt xxjeov xigpmf udcolt gshjqn vvtfzd xubvqn vgkyyj cdaoir isduuz ospwaz knfbob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_00.wav,64332,rwrlkr xraeqj gnrxdh ijpxp qatl likyqz npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_01.wav,62156,lgxddx musqfx ntwybp ggrvkj crxlnd nfaaxd knfbob vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_02.wav,218764,csivjl cibksf rkwfgj ofmmht qrjvor lvoikf qrjvor sfqsmz exgcxl fyjqcn hgnfan omxxx oaagbx cibksf niylpx frpght csivjl seogwf lvoikf sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_03.wav,291756,omxxx xdllav oknirh csivjl jmboj ethser xkfuvp qlmfmn omxxx xdllav baupmv acnbjt kuqndh csivjl oknirh csivjl seogwf cnnqyb ethser xkfuvp csivjl tyyluv cibksf oknirh dafquz qfzzgr vmtywv acnbjt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_04.wav,361068,ethser csivjl lsmrkb acnbjt seogwf omxxx xdllav baupmv acnbjt qwwbun vppxyv dqkroj ipnnrd doacir csivjl seogwf omxxx xdllav ipnnrd doacir vppxyv lvoikf apwdbd seogwf gzndhp sfqsmz afdinp cibksf blytwr csivjl vmtywv acnbjt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_05.wav,117164,crxlnd nfaaxd knfbob vgkyyj liwinh jbudrt lgxddx musqfx ntwybp seogwf rqctob qatkyz sziucv xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_06.wav,65100,bjoer vmtywv tyyluv musqfx vppxyv fmztun sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_07.wav,138700,crxlnd nfaaxd knfbob baoxor ospwaz knfbob seogwf clzvl apktev uxlrwb jqfqzx cheqzp vvtfzd xubvqn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_08.wav,470284,crxlnd nfaaxd knfbob tkyiiz vppxyv jorvmv pcamzp myfrcj wpqznd musqfx xscqhd anlnvl bjoer vmtywv bwgenx vppxyv vslxav isduuz ospwaz knfbob oaagbx rifycn fwesuz seogwf qzmiyj byqttp oaagbx vmtywv seogwf qfzzgr wiqxuf afdinp iphvt hgnfan ifluyb khyngj lvoikf sziucv vppxyv vslxav vgkyyj vnfitd xxjeov ifluyb khyngj lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_09.wav,323244,crxlnd nfaaxd knfbob jrnuov rzyuj dqkroj lvoikf vnfitd xxjeov frpght mrfpjl lvoikf xgbser txqifx elwgpl ljhsjp ujfwmb dqkroj uwuqbp dqkroj clzvl ifluyb khyngj qfzzgr ukcqer isduuz dqkroj lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_10.wav,403788,lgxddx musqfx ntwybp lmpbhx crxlnd nfaaxd knfbob dolmf xoefoj vrdtlx omxxx cibksf snnnyn hlcrnt lvoikf baupmv kuqndh csivjl seogwf wuxnuv uqwzzl crxlnd nfaaxd knfbob vgkyyj isduuz dqkroj uwuqbp ethser lmpbhx vppxyv dolmf xoefoj seogwf lgxddx musqfx ntwybp rpxbpx xxjeov kftpyv wvixrd qkjtvt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_11.wav,173548,wgmamr dqkroj uwuqbp vppxyv adjvcj qmizfd vnfitd nfaaxd gmjtoj elwgpl fsgicf methkr seogwf dkylin pnerjl fulfjt wemvdh lqhucn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_12.wav,99372,xjotbd methkr pdoimr nfaaxd gmjtoj elwgpl fsgicf methkr pdoimr fjhazx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_13.wav,171308,vppxyv isduuz dqkroj uwuqbp adjvcj ethser lgxddx musqfx ntwybp rpxbpx xxjeov kftpyv wvixrd qkjtvt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_14.wav,107212,gbfpen keacnp lgxddx musqfx ntwybp seogwf cnnqyb wuxnuv utyqzp crxlnd nfaaxd knfbob adjvcj eobdwz eobdwz qmizfd hgnfan khyngj lvoikf sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_15.wav,296044,dqkroj lvoikf qlgnoj nrxssf ltpdav umhnmf blytwr ltpdav umhnmf dledgr xkfuvp crxlnd nfaaxd knfbob vgkyyj uomktt gtpnfl rlyqxd sziucv cibksf isduuz dqkroj uwuqbp kmihvl ebunwj tkyiiz gjicof gtpnfl rlyqxd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_16.wav,122220,vgkyyj ggrvkj vppxyv jorvmv pcamzp myfrcj wpqznd vrdtlx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_17.wav,88620,omxxx hwbdzl qdeaer csivjl pdoimr wugmaj mpxlun sqdvcj qfixmf seogwf hffblp qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_18.wav,614284,gtpnfl rlyqxd qfzzgr lfjhqv hfwdgb csivjl xdllav vrdtlx hlcrnt pdoimr vppxyv seogwf jorvmv pcamzp vppxyv vslxav vgkyyj cibksf emnijx omxxx fwkktd oknirh csivjl hezjnl towtbt gbfpen csivjl vrdtlx csivjl pdoimr omxxx seogwf trssdt pcamzp joxnkz omxxx blytwr csivjl vmtywv sliqr pvmwrh omxxx seogwf fkdusn tyyluv blytwr csivjl hezjnl towtbt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_19.wav,74252,rlyqxd oupbkj crxlnd nfaaxd knfbob vnfitd xxjeov gtpnfl rlyqxd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_20.wav,107628,gtpnfl rlyqxd qfzzgr lfjhqv hfwdgb dqkroj hffblp qfzzgr gfjrvl hheguz qfixmf mpxlun
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_21.wav,195180,msibaf vxydgr seogwf pjaosn dicmgn lfjhqv hfwdgb xxjeov czdfef vgkyyj isduuz msibaf vxydgr fmisab jevurx fanlvt ecrhoz czdfef
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_22.wav,100076,dqkroj hffblp qfzzgr vgkyyj eascfp iphvt yoqqz msibaf vxydgr seogwf vqbhvd sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_23.wav,713836,msibaf vxydgr blytwr hlcrnt hffblp qfzzgr vgkyyj pijmyb jcwpin crxlnd nfaaxd knfbob crxlnd nfaaxd knfbob vmtywv xxjeov raumnh cdlyez wyqgpl drbtiv bgmnqv uyilor hlttif oytebh efngr oytebh nakojx kyoxwb lgxddx musqfx ntwybp blytwr crxlnd nfaaxd knfbob jorvmv pcamzp myfrcj wpqznd seogwf qqbrzt uhmjav pgkhor xkfuvp umbvob qwwbun msibaf vxydgr musqfx vppxyv seogwf jiufkr fyjqcn msibaf vxydgr vgkyyj ycejaf xxjeov crxlnd nfaaxd knfbob utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_24.wav,228428,vrdtlx csivjl hlcrnt lmpbhx omxxx rbloht seogwf pdoimr tnuhkz rhowib pewmbp sxuypt ethser tnuhkz rhowib ygtvnl nqefh keacnp btpxkb omxxx czdfef pdoimr csivjl seogwf jorvmv pcamzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_25.wav,404972,ethser tnuhkz rhowib vrdtlx czdfef pdoimr csivjl seogwf trssdt pcamzp ckxjuf grexzt omxxx snnnyn czdfef nihjvl utyqzp cibksf rbloht omxxx seogwf jorvmv pcamzp xoefoj isduuz csivjl seogwf jorvmv pcamzp isduuz hlcrnt uwuqbp inoiht ckxjuf iphvt czdfef kyjfxx yedojp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/12_chunk_26.wav,224652,xnndtx pdoimr msibaf vxydgr rqctob qatkyz qfzzgr tkyiiz crxlnd nfaaxd knfbob musqfx vppxyv jorvmv pcamzp vqybnt vppxyv oaagbx nqefh seogwf afdinp xzzlsr kyjfxx xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_00.wav,69420,rwrlkr xraeqj gnrxdh ijpxp qatl yeoyfx npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_01.wav,92172,crxlnd nfaaxd knfbob iphvt jbudrt vppxyv seogwf jorvmv pcamzp qwwbun bjoer vmtywv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_02.wav,156428,vqybnt kftpyv ipyxnl oaagbx nqefh seogwf afdinp wgmamr gtpnfl rlyqxd apwdbd khyngj lvoikf sziucv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_03.wav,113036,crxlnd nfaaxd knfbob seogwf dmmgvp dbzegf lpfilt bztfkj gfjrvl cdlyez
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_04.wav,322316,vppxyv wgmamr khyngj lvoikf eobdwz eobdwz hgnfan nfaaxd gmjtoj elwgpl sziucv vnfitd xxjeov nfaaxd gmjtoj elwgpl musqfx fjhazx seogwf qhicvp egeill vgkyyj pdoimr wgmamr jevurx pnerjl fulfjt wemvdh lqhucn seogwf lvoikf xgbser
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_05.wav,211340,tyyluv pdoimr vppxyv eyogmj nfwupt rpxbpx qkjtvt seogwf lvoikf xgbser vppxyv adjvcj isduuz dqkroj uwuqbp gbfpen keacnp lgxddx musqfx ntwybp seogwf cnnqyb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_06.wav,189836,qwwbun crxlnd nfaaxd knfbob fmztun pgpzmv seogwf bjoer vmtywv tyyluv nqefh wyqgpl jzqhyn
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_07.wav,243084,drbtiv jzqhyn wemvdh lqhucn dqkroj lvoikf wugmaj bajfqn uomktt vppxyv vslxav blytwr ethser vppxyv vslxav seogwf qzmiyj byqttp dledgr cdlyez
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_08.wav,149068,joxnkz vppxyv vslxav bajfqn qfuhin fmztun ebunwj agrear clzvl ifluyb khyngj qfzzgr qwwbun bjimsv elwgpl uvmmmr qfzzgr isduuz dqkroj lvoikf ebunwj ukcqer
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_09.wav,117516,crxlnd nfaaxd knfbob seogwf dalitd qfzzgr musqfx bjoer vmtywv seogwf dalitd qfzzgr mfqbdh lvuaij
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_10.wav,132428,crxlnd nfaaxd knfbob vgkyyj ggrvkj bjoer vmtywv vrdtlx csivjl omxxx bajfqn inoiht mfqbdh lvuaij
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_11.wav,253964,csivjl seogwf dalitd qfzzgr musqfx omxxx seogwf dalitd qfzzgr tyyluv bajfqn inoiht mfqbdh lvuaij blytwr ethser omxxx vslxav pdoimr fhtfmv qxndp iuiscn jvxpdx rbloht epozkb igtymz
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_12.wav,72716,kwvkkv lvoikf bajfqn afdinp isduuz csivjl jxrcpd jevurx jqwsuj
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_13.wav,230028,isperh csivjl rkwfgj ofmmht omxxx csivjl lmpbhx coqcov omxxx vgkyyj lmpbhx scdrqn csivjl lmpbhx scdrqn omxxx vgkyyj lmpbhx coqcov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_14.wav,543020,bjoer vmtywv ghdfgr hdaeeb lfjhqv hfwdgb ecfxsr cqphyf ucfutd seogwf jiufkr sliqr iuiscn puetcj vnfitd agwvyv ozvpsb afdinp pdoimr uzffhh omgwcn seogwf dqkroj lvoikf isduuz lgxddx musqfx ntwybp jqliyb srrqpl oaagbx cdlyez tzvfnl wxnuyr txqifx xjukzh ckxjuf nfwupt fhhvqn fmztun lgxddx musqfx ntwybp seogwf wfdwxt pcamzp tyyluv uarzgb gtpnfl rlyqxd lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_15.wav,249356,xnndtx pdoimr bjoer vmtywv uclmrh elfev ecfxsr cqphyf ucfutd seogwf jiufkr sliqr iuiscn hgnfan fsgicf qmizfd tgontx vppxyv vslxav vgkyyj wqzdcb bdwgmz czzywv rkwfgj xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_16.wav,304364,crxlnd nfaaxd knfbob ukcqer isduuz ifluyb khyngj lvoikf bjoer vmtywv ukcqer isduuz sliqr iuiscn seogwf wchxvt qikomj eobdwz eobdwz neuiyz tgontx wemvdh lqhucn puetcj vnfitd oaagbx cdlyez tzvfnl
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_17.wav,749068,oaagbx cdlyez tzvfnl qfzzgr isduuz lgxddx musqfx ntwybp fmisab jevurx yuipd xkfuvp vtuapt gfjrvl bjoer vmtywv rkwfgj dafquz crxlnd nfaaxd knfbob ckxjuf wuxnuv lgxddx musqfx ntwybp ggrvkj crxlnd nfaaxd knfbob vrdtlx wgmamr csivjl oaagbx isduuz seogwf lvoikf xgbser csivjl ghdfgr hdaeeb lmpbhx fsgicf xjotbd khyngj ltuuyz huysir lfjhqv rtpukn csivjl oaagbx lfjhqv hfwdgb seogwf kftpyv ipyxnl lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_18.wav,151180,omxxx afdinp cibksf baupmv kuqndh csivjl musqfx csivjl seogwf wuxnuv uqwzzl puetcj vnfitd ftdbuv zrcht
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_19.wav,176684,omxxx tyyluv cibksf joxnkz csivjl seogwf wuxnuv uqwzzl fhhvqn fmztun lvoikf apwdbd seogwf quacsn ceubtx dqkroj axsymr cdlyez
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_20.wav,200588,qfzzgr eosfrl qfuhin obttnd hiscib lvoikf apwdbd seogwf quacsn ceubtx tsplwj qfuhin obttnd hiscib csivjl seogwf wuxnuv uqwzzl csivjl eyogmj utyqzp
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_21.wav,69644,yafdqv lotypl kyjfxx kwvkkv hlcrnt lvoikf
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/13_chunk_22.wav,225868,blytwr ethser omxxx xdllav snnnyn hlcrnt lvoikf baupmv kuqndh csivjl crxlnd nfaaxd knfbob vgkyyj uwoydl xxjeov wemvdh lqhucn utyqzp vnfitd bousyr nfaaxd qsrzdp npbtqf elwgpl seogwf ljhsjp ujfwmb dqkroj uwuqbp ebunwj ukcqer isduuz dqkroj uwuqbp ethser lgxddx musqfx ntwybp rpxbpx xxjeov kftpyv wvixrd qkjtvt
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_00.wav,67532,rwrlkr xraeqj gnrxdh ijpxp qatl eefdcb npsvkr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_01.wav,70572,agrear hgswyr xjukzh oyhuez rbloht frpght tgzxqf edzldx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_02.wav,155372,crxlnd xyfyhl rbloht ckxjuf xjukzh myfrcj edzldx torbdp xkfuvp vxydgr tzvfnl rbloht ckxjuf icvnuf edzldx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_03.wav,79564,xdrcyz ticjh rbloht iwthif hyrldh edzldx seogwf clzvl apktev
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_04.wav,478988,vppxyv vslxav afdinp dudkiz iudaej oaagbx cdlyez tzvfnl edzldx bjimsv xjukzh wxnuyr txqifx xjukzh edzldx bjimsv ceubtx modyjh tzvfnl edzldx frpght trhihl uvmmmr mhuykv edzldx wrvwur ckxjuf dafquz musqfx bjimsv xjukzh edzldx bjimsv xjukzh vgkyyj pdoimr agwvyv ozvpsb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_05.wav,91916,hlcrnt vvtfzd edzldx afdinp isduuz xjotbd vydvev jyiejp xgncaz mszcur
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_06.wav,72748,xjotbd vydvev jyiejp vgkyyj pdoimr imlwqz abexuv
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_07.wav,104908,vppxyv vslxav kaylnl jrnuov pewmbp hrlrmf torbdp xkfuvp vxydgr tzvfnl cheqzp xigpmf uxlrwb
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_08.wav,74284,vnfitd cheqzp aexqpl uxlrwb vgkyyj jarsb bshtvd xxjeov
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_09.wav,122412,cheqzp rshqvp uxlrwb torbdp xkfuvp vxydgr tzvfnl musqfx fmztun icelzt seogwf edzldx
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_10.wav,77452,afdinp utyqzp isduuz crxlnd gmjtoj htqott qnlkvx geyhzd
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_11.wav,63244,emnijx hpbcgn xxjeov elwgpl gwlmhl vbkcov qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_12.wav,97420,isduuz ospwaz wqibhp emnijx hpbcgn xxjeov imgesv xjotbd qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_13.wav,117580,isduuz ceubtx pfhvxx torbdp ttmfp rugwez emnijx hpbcgn xxjeov ckxjuf dzvimz qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_14.wav,126444,isduuz nymkov elwgpl qfzzgr seogwf xjotbd ozvpsb dkylin emnijx hpbcgn xxjeov nymkov elwgpl qfzzgr
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_15.wav,120332,kftpyv puetcj emnijx vnfitd xrwyiz gjicof oleklt wdkjmn seogwf onurpp nqvhbl akvgrp knfbob
/Users/chibs/playground/bigdata-stack/themes/speech-reg/DeepSpeech/test/14_chunk_16.wav,346540,vppxyv vslxav jkiaxt vnfitd pvmwrh jionmn akvgrp vgkyyj pdoimr qnlkvx xbmfrl xcorif emnijx hpbcgn xxjeov crxlnd tzvfnl himkjx jiufkr lvoikf seogwf qfzzgr
